/testImages2/IMG/center_2017_06_09_14_04_44_897.jpg,/testImages2/IMG/left_2017_06_09_14_04_44_897.jpg,/testImages2/IMG/right_2017_06_09_14_04_44_897.jpg,0,0,0,9.758314E-05
/testImages2/IMG/center_2017_06_09_14_04_45_070.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_070.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_070.jpg,0,0,0,6.898391E-05
/testImages2/IMG/center_2017_06_09_14_04_45_195.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_195.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_195.jpg,0,0,0,6.961139E-05
/testImages2/IMG/center_2017_06_09_14_04_45_355.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_355.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_355.jpg,0,0,0,7.887844E-05
/testImages2/IMG/center_2017_06_09_14_04_45_468.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_468.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_468.jpg,0,0.3276544,0,0.428201
/testImages2/IMG/center_2017_06_09_14_04_45_666.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_666.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_666.jpg,0,0.9201329,0,2.478144
/testImages2/IMG/center_2017_06_09_14_04_45_845.jpg,/testImages2/IMG/left_2017_06_09_14_04_45_845.jpg,/testImages2/IMG/right_2017_06_09_14_04_45_845.jpg,0,1,0,4.886611
/testImages2/IMG/center_2017_06_09_14_04_46_014.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_014.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_014.jpg,0,1,0,6.786267
/testImages2/IMG/center_2017_06_09_14_04_46_200.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_200.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_200.jpg,0,1,0,8.888383
/testImages2/IMG/center_2017_06_09_14_04_46_370.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_370.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_370.jpg,0,1,0,10.95478
/testImages2/IMG/center_2017_06_09_14_04_46_643.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_643.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_643.jpg,0,1,0,12.98778
/testImages2/IMG/center_2017_06_09_14_04_46_734.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_734.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_734.jpg,0,1,0,14.96084
/testImages2/IMG/center_2017_06_09_14_04_46_909.jpg,/testImages2/IMG/left_2017_06_09_14_04_46_909.jpg,/testImages2/IMG/right_2017_06_09_14_04_46_909.jpg,0,1,0,16.97724
/testImages2/IMG/center_2017_06_09_14_04_47_086.jpg,/testImages2/IMG/left_2017_06_09_14_04_47_086.jpg,/testImages2/IMG/right_2017_06_09_14_04_47_086.jpg,0,0.4717357,0,17.80903
/testImages2/IMG/center_2017_06_09_14_04_47_272.jpg,/testImages2/IMG/left_2017_06_09_14_04_47_272.jpg,/testImages2/IMG/right_2017_06_09_14_04_47_272.jpg,0,0,0,17.8219
/testImages2/IMG/center_2017_06_09_14_04_47_447.jpg,/testImages2/IMG/left_2017_06_09_14_04_47_447.jpg,/testImages2/IMG/right_2017_06_09_14_04_47_447.jpg,-0.5210488,0,0,17.26196
/testImages2/IMG/center_2017_06_09_14_04_47_724.jpg,/testImages2/IMG/left_2017_06_09_14_04_47_724.jpg,/testImages2/IMG/right_2017_06_09_14_04_47_724.jpg,-0.5364847,0,0,16.89003
/testImages2/IMG/center_2017_06_09_14_04_47_816.jpg,/testImages2/IMG/left_2017_06_09_14_04_47_816.jpg,/testImages2/IMG/right_2017_06_09_14_04_47_816.jpg,-0.01334739,0,0,16.53457
/testImages2/IMG/center_2017_06_09_14_04_48_001.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_001.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_001.jpg,0,0,0,16.3358
/testImages2/IMG/center_2017_06_09_14_04_48_183.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_183.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_183.jpg,-0.5272436,0,0,15.85796
/testImages2/IMG/center_2017_06_09_14_04_48_286.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_286.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_286.jpg,-0.1993761,0,0,15.73551
/testImages2/IMG/center_2017_06_09_14_04_48_459.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_459.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_459.jpg,0,0,0,15.62402
/testImages2/IMG/center_2017_06_09_14_04_48_550.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_550.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_550.jpg,0,0,0,15.54287
/testImages2/IMG/center_2017_06_09_14_04_48_643.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_643.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_643.jpg,0,0,0,15.43884
/testImages2/IMG/center_2017_06_09_14_04_48_740.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_740.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_740.jpg,0,0,0,15.34074
/testImages2/IMG/center_2017_06_09_14_04_48_922.jpg,/testImages2/IMG/left_2017_06_09_14_04_48_922.jpg,/testImages2/IMG/right_2017_06_09_14_04_48_922.jpg,-0.5273395,0,0,14.87682
/testImages2/IMG/center_2017_06_09_14_04_49_199.jpg,/testImages2/IMG/left_2017_06_09_14_04_49_199.jpg,/testImages2/IMG/right_2017_06_09_14_04_49_199.jpg,-1,0,0,14.35383
