/testImages/IMG/center_2017_06_09_13_41_21_523.jpg,/testImages/IMG/left_2017_06_09_13_41_21_523.jpg,/testImages/IMG/right_2017_06_09_13_41_21_523.jpg,0,0,0,8.173751E-05
/testImages/IMG/center_2017_06_09_13_41_21_737.jpg,/testImages/IMG/left_2017_06_09_13_41_21_737.jpg,/testImages/IMG/right_2017_06_09_13_41_21_737.jpg,0,0,0,7.868535E-05
/testImages/IMG/center_2017_06_09_13_41_21_864.jpg,/testImages/IMG/left_2017_06_09_13_41_21_864.jpg,/testImages/IMG/right_2017_06_09_13_41_21_864.jpg,0,0,0,7.858605E-05
/testImages/IMG/center_2017_06_09_13_41_21_983.jpg,/testImages/IMG/left_2017_06_09_13_41_21_983.jpg,/testImages/IMG/right_2017_06_09_13_41_21_983.jpg,0,0,0,7.838868E-05
/testImages/IMG/center_2017_06_09_13_41_22_102.jpg,/testImages/IMG/left_2017_06_09_13_41_22_102.jpg,/testImages/IMG/right_2017_06_09_13_41_22_102.jpg,0,0,0,8.123115E-05
/testImages/IMG/center_2017_06_09_13_41_22_217.jpg,/testImages/IMG/left_2017_06_09_13_41_22_217.jpg,/testImages/IMG/right_2017_06_09_13_41_22_217.jpg,0,0.3448255,0,0.4848828
/testImages/IMG/center_2017_06_09_13_41_22_347.jpg,/testImages/IMG/left_2017_06_09_13_41_22_347.jpg,/testImages/IMG/right_2017_06_09_13_41_22_347.jpg,0,0.726207,0,1.445467
/testImages/IMG/center_2017_06_09_13_41_22_454.jpg,/testImages/IMG/left_2017_06_09_13_41_22_454.jpg,/testImages/IMG/right_2017_06_09_13_41_22_454.jpg,0,1,0,2.617971
/testImages/IMG/center_2017_06_09_13_41_22_567.jpg,/testImages/IMG/left_2017_06_09_13_41_22_567.jpg,/testImages/IMG/right_2017_06_09_13_41_22_567.jpg,0,1,0,4.024968
/testImages/IMG/center_2017_06_09_13_41_22_686.jpg,/testImages/IMG/left_2017_06_09_13_41_22_686.jpg,/testImages/IMG/right_2017_06_09_13_41_22_686.jpg,0,1,0,5.422392
/testImages/IMG/center_2017_06_09_13_41_22_804.jpg,/testImages/IMG/left_2017_06_09_13_41_22_804.jpg,/testImages/IMG/right_2017_06_09_13_41_22_804.jpg,0,1,0,6.803414
/testImages/IMG/center_2017_06_09_13_41_22_924.jpg,/testImages/IMG/left_2017_06_09_13_41_22_924.jpg,/testImages/IMG/right_2017_06_09_13_41_22_924.jpg,-0.3631926,0.6368074,0,7.60424
/testImages/IMG/center_2017_06_09_13_41_23_038.jpg,/testImages/IMG/left_2017_06_09_13_41_23_038.jpg,/testImages/IMG/right_2017_06_09_13_41_23_038.jpg,-0.7026872,0.2973127,0,7.845272
/testImages/IMG/center_2017_06_09_13_41_23_155.jpg,/testImages/IMG/left_2017_06_09_13_41_23_155.jpg,/testImages/IMG/right_2017_06_09_13_41_23_155.jpg,-0.3501034,0,0,7.785272
/testImages/IMG/center_2017_06_09_13_41_23_270.jpg,/testImages/IMG/left_2017_06_09_13_41_23_270.jpg,/testImages/IMG/right_2017_06_09_13_41_23_270.jpg,-0.006555319,0,0,7.67923
/testImages/IMG/center_2017_06_09_13_41_23_382.jpg,/testImages/IMG/left_2017_06_09_13_41_23_382.jpg,/testImages/IMG/right_2017_06_09_13_41_23_382.jpg,0,0,0,7.585748
/testImages/IMG/center_2017_06_09_13_41_23_497.jpg,/testImages/IMG/left_2017_06_09_13_41_23_497.jpg,/testImages/IMG/right_2017_06_09_13_41_23_497.jpg,0,0,0,7.494464
/testImages/IMG/center_2017_06_09_13_41_23_613.jpg,/testImages/IMG/left_2017_06_09_13_41_23_613.jpg,/testImages/IMG/right_2017_06_09_13_41_23_613.jpg,0,0.345294,0,7.884381
/testImages/IMG/center_2017_06_09_13_41_23_723.jpg,/testImages/IMG/left_2017_06_09_13_41_23_723.jpg,/testImages/IMG/right_2017_06_09_13_41_23_723.jpg,0,0.6796439,0,8.566719
